serie,i,j,rep,cola,llamadas,tiempo_acum_ns,ops_acum,ops_cascada_acum
D,15,22,0,binomial,81074,3841086,68108,0
D,15,22,0,binomial,81120,3846045,68139,0
D,15,22,0,binomial,81166,3849749,68165,0
D,15,22,0,binomial,81212,3853755,68186,0
D,15,22,0,binomial,81258,3857594,68222,0
D,15,22,0,binomial,81305,3861543,68242,0
D,15,22,0,binomial,81351,3865049,68273,0
D,15,22,0,binomial,81397,3868285,68293,0
D,15,22,0,binomial,81443,3871964,68324,0
D,15,22,0,binomial,81489,3875210,68345,0
D,15,22,0,binomial,81535,3878987,68368,0
D,15,22,0,binomial,81581,3882492,68399,0
D,15,22,0,binomial,81627,3887133,68432,0
D,15,22,0,binomial,81673,3890830,68477,0
D,15,22,0,binomial,81720,3894538,68499,0
D,15,22,0,binomial,81766,3898476,68535,0
D,15,22,0,binomial,81812,3902314,68556,0
D,15,22,0,binomial,81858,3906743,68593,0
D,15,22,0,binomial,81904,3910697,68616,0
D,15,22,0,binomial,81950,3914241,68656,0
D,15,22,0,binomial,81996,3917679,68687,0
D,15,22,0,binomial,82042,3921152,68711,0
D,15,22,0,binomial,82089,3925311,68765,0
D,15,22,0,binomial,82135,3928948,68802,0
D,15,22,0,binomial,82181,3931694,68830,0
D,15,22,0,binomial,82227,3936491,68845,0
D,15,22,0,binomial,82273,3940397,68875,0
D,15,22,0,binomial,82319,3944347,68918,0
D,15,22,0,binomial,82365,3947835,68943,0
D,15,22,0,binomial,82411,3950689,68962,0
D,15,22,0,binomial,82457,3954025,68990,0
D,15,22,0,binomial,82504,3957910,69022,0
D,15,22,0,binomial,82550,3961493,69062,0
D,15,22,0,binomial,82596,3964898,69075,0
D,15,22,0,binomial,82642,3968766,69105,0
D,15,22,0,binomial,82688,3971906,69139,0
D,15,22,0,binomial,82734,3975082,69171,0
D,15,22,0,binomial,82780,3978728,69201,0
D,15,22,0,binomial,82826,3982847,69250,0
D,15,22,0,binomial,82873,3986803,69281,0
D,15,22,0,binomial,82919,3989697,69306,0
D,15,22,0,binomial,82965,3993327,69346,0
D,15,22,0,binomial,83011,3997015,69367,0
D,15,22,0,binomial,83057,4001222,69404,0
D,15,22,0,binomial,83103,4004657,69421,0
D,15,22,0,binomial,83149,4008265,69473,0
D,15,22,0,binomial,83195,4011934,69507,0
D,15,22,0,binomial,83241,4015852,69551,0
D,15,22,0,binomial,83288,4019440,69573,0
D,15,22,0,binomial,83334,4023166,69600,0
D,15,22,0,binomial,83380,4026295,69636,0
D,15,22,0,binomial,83426,4028828,69674,0
D,15,22,0,binomial,83472,4031602,69708,0
D,15,22,0,binomial,83518,4034016,69723,0
D,15,22,0,binomial,83564,4037093,69747,0
D,15,22,0,binomial,83610,4040448,69778,0
D,15,22,0,binomial,83657,4043456,69816,0
D,15,22,0,binomial,83703,4046503,69849,0
D,15,22,0,binomial,83749,4049350,69876,0
D,15,22,0,binomial,83795,4052344,69903,0
D,15,22,0,binomial,83841,4055529,69918,0
D,15,22,0,binomial,83887,4059209,69961,0
D,15,22,0,binomial,83933,4061944,69987,0
D,15,22,0,binomial,83979,4064840,70021,0
D,15,22,0,binomial,84025,4068238,70045,0
D,15,22,0,binomial,84072,4071147,70075,0
D,15,22,0,binomial,84118,4074201,70109,0
D,15,22,0,binomial,84164,4077356,70128,0
D,15,22,0,binomial,84210,4079529,70143,0
D,15,22,0,binomial,84256,4082474,70172,0
D,15,22,0,binomial,84302,4085337,70196,0
D,15,22,0,binomial,84348,4088474,70224,0
D,15,22,0,binomial,84394,4091273,70256,0
D,15,22,0,binomial,84441,4094209,70275,0
D,15,22,0,binomial,84487,4096473,70294,0
D,15,22,0,binomial,84533,4099449,70313,0
D,15,22,0,binomial,84579,4102663,70356,0
D,15,22,0,binomial,84625,4106800,70381,0
D,15,22,0,binomial,84671,4110867,70422,0
D,15,22,0,binomial,84717,4113932,70463,0
D,15,22,0,binomial,84763,4116867,70487,0
D,15,22,0,binomial,84809,4120333,70518,0
D,15,22,0,binomial,84856,4123898,70563,0
D,15,22,0,binomial,84902,4126934,70600,0
D,15,22,0,binomial,84948,4131408,70644,0
D,15,22,0,binomial,84994,4138655,70677,0
D,15,22,0,binomial,85040,4141803,70708,0
D,15,22,0,binomial,85086,4145079,70743,0
D,15,22,0,binomial,85132,4148225,70777,0
D,15,22,0,binomial,85178,4151372,70801,0
D,15,22,0,binomial,85225,4154779,70822,0
D,15,22,0,binomial,85271,4158666,70852,0
D,15,22,0,binomial,85317,4161973,70870,0
D,15,22,0,binomial,85363,4165188,70899,0
D,15,22,0,binomial,85409,4168576,70934,0
D,15,22,0,binomial,85455,4171541,70966,0
D,15,22,0,binomial,85501,4175288,71011,0
D,15,22,0,binomial,85547,4178194,71046,0
D,15,22,0,binomial,85593,4181591,71085,0
D,15,22,0,binomial,85640,4184658,71109,0
D,15,22,0,binomial,85686,4188226,71146,0
D,15,22,0,binomial,85732,4192345,71175,0
D,15,22,0,binomial,85778,4195002,71206,0
D,15,22,0,binomial,85824,4198399,71248,0
D,15,22,0,binomial,85870,4201645,71273,0
D,15,22,0,binomial,85916,4205462,71307,0
D,15,22,0,binomial,85962,4208007,71327,0
D,15,22,0,binomial,86009,4210812,71358,0
D,15,22,0,binomial,86055,4214380,71396,0
D,15,22,0,binomial,86101,4217538,71432,0
D,15,22,0,binomial,86147,4220643,71455,0
D,15,22,0,binomial,86193,4223350,71491,0
D,15,22,0,binomial,86239,4225965,71511,0
D,15,22,0,binomial,86285,4228950,71542,0
D,15,22,0,binomial,86331,4231734,71569,0
D,15,22,0,binomial,86377,4235900,71608,0
D,15,22,0,binomial,86424,4238296,71625,0
D,15,22,0,binomial,86470,4241502,71662,0
D,15,22,0,binomial,86516,4244928,71695,0
D,15,22,0,binomial,86562,4248106,71741,0
D,15,22,0,binomial,86608,4251262,71772,0
D,15,22,0,binomial,86654,4253677,71797,0
D,15,22,0,binomial,86700,4256884,71828,0
D,15,22,0,binomial,86746,4260249,71863,0
D,15,22,0,binomial,86793,4262673,71889,0
D,15,22,0,binomial,86839,4266351,71918,0
D,15,22,0,binomial,86885,4269997,71949,0
D,15,22,0,binomial,86931,4272864,71993,0
D,15,22,0,binomial,86977,4275890,72021,0
D,15,22,0,binomial,87023,4278848,72040,0
D,15,22,0,binomial,87069,4282135,72069,0
D,15,22,0,binomial,87115,4284660,72097,0
D,15,22,0,binomial,87161,4288088,72130,0
D,15,22,0,binomial,87208,4290934,72152,0
D,15,22,0,binomial,87254,4294060,72180,0
D,15,22,0,binomial,87300,4297240,72223,0
D,15,22,0,binomial,87346,4300006,72245,0
D,15,22,0,binomial,87392,4302498,72267,0
D,15,22,0,binomial,87438,4305063,72296,0
D,15,22,0,binomial,87484,4307336,72317,0
D,15,22,0,binomial,87530,4310281,72336,0
D,15,22,0,binomial,87577,4312776,72354,0
D,15,22,0,binomial,87623,4316032,72387,0
D,15,22,0,binomial,87669,4318547,72409,0
D,15,22,0,binomial,87715,4320919,72433,0
D,15,22,0,binomial,87761,4323603,72454,0
D,15,22,0,binomial,87807,4326638,72489,0
D,15,22,0,binomial,87853,4329316,72512,0
D,15,22,0,binomial,87899,4332031,72528,0
D,15,22,0,binomial,87945,4335479,72564,0
D,15,22,0,binomial,87992,4338164,72595,0
D,15,22,0,binomial,88038,4341421,72645,0
D,15,22,0,binomial,88084,4343663,72666,0
D,15,22,0,binomial,88130,4347268,72704,0
D,15,22,0,binomial,88176,4349853,72739,0
D,15,22,0,binomial,88222,4352918,72771,0
D,15,22,0,binomial,88268,4355432,72801,0
D,15,22,0,binomial,88314,4358927,72820,0
D,15,22,0,binomial,88360,4361973,72840,0
D,15,22,0,binomial,88407,4365582,72893,0
D,15,22,0,binomial,88453,4368268,72930,0
D,15,22,0,binomial,88499,4370711,72957,0
D,15,22,0,binomial,88545,4373746,73001,0
D,15,22,0,binomial,88591,4377043,73023,0
D,15,22,0,binomial,88637,4379708,73060,0
D,15,22,0,binomial,88683,4383114,73108,0
D,15,22,0,binomial,88729,4386041,73145,0
D,15,22,0,binomial,88776,4389056,73176,0
D,15,22,0,binomial,88822,4391802,73212,0
D,15,22,0,binomial,88868,4394447,73245,0
D,15,22,0,binomial,88914,4397432,73276,0
D,15,22,0,binomial,88960,4399993,73305,0
D,15,22,0,binomial,89006,4402718,73344,0
D,15,22,0,binomial,89052,4405894,73391,0
D,15,22,0,binomial,89098,4409302,73426,0
D,15,22,0,binomial,89144,4412507,73456,0
D,15,22,0,binomial,89191,4415402,73488,0
D,15,22,0,binomial,89237,4418739,73546,0
D,15,22,0,binomial,89283,4421205,73570,0
D,15,22,0,binomial,89329,4424142,73601,0
D,15,22,0,binomial,89375,4426777,73621,0
D,15,22,0,binomial,89421,4430705,73654,0
D,15,22,0,binomial,89467,4433822,73682,0
D,15,22,0,binomial,89513,4436971,73702,0
D,15,22,0,binomial,89560,4440397,73744,0
D,15,22,0,binomial,89606,4442994,73765,0
D,15,22,0,binomial,89652,4445736,73799,0
D,15,22,0,binomial,89698,4447860,73832,0
D,15,22,0,binomial,89744,4450481,73861,0
D,15,22,0,binomial,89790,4453024,73891,0
D,15,22,0,binomial,89836,4455839,73913,0
D,15,22,0,binomial,89882,4458661,73944,0
D,15,22,0,binomial,89928,4461126,73977,0
D,15,22,0,binomial,89975,4463862,74008,0
D,15,22,0,binomial,90021,4466887,74031,0
D,15,22,0,binomial,90067,4469842,74069,0
D,15,22,0,binomial,90113,4472309,74099,0
D,15,22,0,binomial,90159,4474712,74125,0
D,15,22,0,binomial,90205,4477306,74156,0
D,15,22,0,binomial,90251,4479714,74182,0
D,15,22,0,binomial,90297,4482368,74211,0
D,15,22,0,binomial,90344,4484946,74237,0
D,15,22,0,binomial,90390,4488058,74283,0
D,15,22,0,binomial,90436,4490852,74307,0
D,15,22,0,binomial,90482,4494038,74349,0
D,15,22,0,binomial,90528,4496680,74383,0
D,15,22,0,binomial,90574,4499074,74410,0
D,15,22,0,binomial,90620,4501709,74448,0
D,15,22,0,binomial,90666,4504674,74506,0
D,15,22,0,binomial,90712,4507330,74527,0
D,15,22,0,binomial,90759,4510066,74554,0
D,15,22,0,binomial,90805,4512620,74616,0
D,15,22,0,binomial,90851,4515624,74658,0
D,15,22,0,binomial,90897,4518146,74697,0
D,15,22,0,binomial,90943,4521285,74735,0
D,15,22,0,binomial,90989,4524350,74783,0
D,15,22,0,binomial,91035,4527095,74818,0
D,15,22,0,binomial,91081,4529741,74861,0
D,15,22,0,binomial,91128,4532576,74901,0
D,15,22,0,binomial,91174,4535131,74934,0
D,15,22,0,binomial,91220,4537835,74954,0
D,15,22,0,binomial,91266,4540140,74978,0
D,15,22,0,binomial,91312,4542603,75008,0
D,15,22,0,binomial,91358,4545146,75039,0
D,15,22,0,binomial,91404,4547969,75073,0
D,15,22,0,binomial,91450,4550094,75098,0
D,15,22,0,binomial,91496,4552992,75121,0
D,15,22,0,binomial,91543,4556217,75168,0
D,15,22,0,binomial,91589,4558741,75201,0
D,15,22,0,binomial,91635,4561515,75237,0
D,15,22,0,binomial,91681,4566846,75261,0
D,15,22,0,binomial,91727,4569940,75292,0
D,15,22,0,binomial,91773,4572284,75328,0
D,15,22,0,binomial,91819,4574570,75354,0
D,15,22,0,binomial,91865,4577154,75367,0
D,15,22,0,binomial,91912,4579909,75400,0
D,15,22,0,binomial,91958,4583104,75443,0
D,15,22,0,binomial,92004,4585628,75478,0
D,15,22,0,binomial,92050,4588304,75527,0
D,15,22,0,binomial,92096,4590828,75544,0
D,15,22,0,binomial,92142,4593385,75574,0
D,15,22,0,binomial,92188,4596088,75601,0
D,15,22,0,binomial,92234,4598791,75635,0
D,15,22,0,binomial,92280,4601387,75668,0
D,15,22,0,binomial,92327,4603804,75695,0
D,15,22,0,binomial,92373,4606682,75733,0
D,15,22,0,binomial,92419,4609044,75752,0
D,15,22,0,binomial,92465,4611497,75790,0
D,15,22,0,binomial,92511,4614743,75812,0
D,15,22,0,binomial,92557,4617488,75840,0
D,15,22,0,binomial,92603,4620851,75885,0
D,15,22,0,binomial,92649,4624048,75931,0
D,15,22,0,binomial,92696,4626672,75967,0
D,15,22,0,binomial,92742,4629609,76000,0
D,15,22,0,binomial,92788,4632362,76031,0
D,15,22,0,binomial,92834,4635366,76062,0
D,15,22,0,binomial,92880,4638082,76111,0
D,15,22,0,binomial,92926,4640890,76145,0
D,15,22,0,binomial,92972,4643634,76183,0
D,15,22,0,binomial,93018,4647360,76212,0
D,15,22,0,binomial,93064,4650365,76244,0
D,15,22,0,binomial,93111,4653390,76278,0
D,15,22,0,binomial,93157,4656655,76303,0
D,15,22,0,binomial,93203,4659239,76336,0
D,15,22,0,binomial,93249,4662124,76364,0
D,15,22,0,binomial,93295,4664738,76406,0
D,15,22,0,binomial,93341,4667144,76434,0
D,15,22,0,binomial,93387,4669739,76461,0
D,15,22,0,binomial,93433,4672314,76500,0
D,15,22,0,binomial,93480,4674600,76529,0
D,15,22,0,binomial,93526,4677964,76569,0
D,15,22,0,binomial,93572,4680578,76610,0
D,15,22,0,binomial,93618,4683174,76644,0
D,15,22,0,binomial,93664,4685991,76677,0
D,15,22,0,binomial,93710,4688483,76714,0
D,15,22,0,binomial,93756,4691128,76750,0
D,15,22,0,binomial,93802,4693895,76778,0
D,15,22,0,binomial,93848,4695918,76801,0
D,15,22,0,binomial,93895,4698330,76818,0
D,15,22,0,binomial,93941,4700866,76846,0
D,15,22,0,binomial,93987,4703912,76887,0
D,15,22,0,binomial,94033,4706695,76925,0
D,15,22,0,binomial,94079,4709448,76968,0
D,15,22,0,binomial,94125,4711524,76997,0
D,15,22,0,binomial,94171,4714560,77031,0
D,15,22,0,binomial,94217,4717364,77076,0
D,15,22,0,binomial,94264,4720179,77110,0
D,15,22,0,binomial,94310,4722703,77136,0
D,15,22,0,binomial,94356,4724947,77170,0
D,15,22,0,binomial,94402,4727364,77201,0
D,15,22,0,binomial,94448,4729437,77242,0
D,15,22,0,binomial,94494,4732183,77282,0
D,15,22,0,binomial,94540,4734320,77321,0
D,15,22,0,binomial,94586,4736803,77368,0
D,15,22,0,binomial,94632,4739280,77391,0
D,15,22,0,binomial,94679,4742508,77425,0
D,15,22,0,binomial,94725,4744600,77452,0
D,15,22,0,binomial,94771,4747546,77472,0
D,15,22,0,binomial,94817,4750071,77516,0
D,15,22,0,binomial,94863,4753209,77554,0
D,15,22,0,binomial,94909,4755754,77583,0
D,15,22,0,binomial,94955,4758407,77612,0
D,15,22,0,binomial,95001,4760732,77647,0
D,15,22,0,binomial,95048,4763045,77693,0
D,15,22,0,binomial,95094,4765331,77723,0
D,15,22,0,binomial,95140,4767466,77750,0
D,15,22,0,binomial,95186,4769471,77772,0
D,15,22,0,binomial,95232,4772177,77794,0
D,15,22,0,binomial,95278,4774593,77821,0
D,15,22,0,binomial,95324,4776819,77866,0
D,15,22,0,binomial,95370,4779997,77913,0
D,15,22,0,binomial,95416,4783074,77967,0
D,15,22,0,binomial,95463,4785570,78003,0
D,15,22,0,binomial,95509,4787763,78025,0
D,15,22,0,binomial,95555,4790558,78072,0
D,15,22,0,binomial,95601,4793504,78100,0
D,15,22,0,binomial,95647,4796286,78142,0
D,15,22,0,binomial,95693,4798541,78173,0
D,15,22,0,binomial,95739,4801377,78218,0
D,15,22,0,binomial,95785,4804421,78258,0
D,15,22,0,binomial,95832,4806935,78311,0
D,15,22,0,binomial,95878,4809588,78344,0
D,15,22,0,binomial,95924,4812065,78374,0
D,15,22,0,binomial,95970,4814850,78402,0
D,15,22,0,binomial,96016,4817168,78429,0
D,15,22,0,binomial,96062,4819963,78461,0
D,15,22,0,binomial,96108,4822188,78503,0
D,15,22,0,binomial,96154,4824733,78536,0
D,15,22,0,binomial,96200,4826920,78586,0
D,15,22,0,binomial,96247,4829766,78618,0
D,15,22,0,binomial,96293,4832151,78637,0
D,15,22,0,binomial,96339,4834799,78677,0
D,15,22,0,binomial,96385,4837324,78711,0
D,15,22,0,binomial,96431,4839758,78754,0
D,15,22,0,binomial,96477,4842181,78796,0
D,15,22,0,binomial,96523,4844578,78839,0
D,15,22,0,binomial,96569,4847204,78881,0
D,15,22,0,binomial,96616,4849298,78917,0
D,15,22,0,binomial,96662,4851912,78954,0
D,15,22,0,binomial,96708,4854377,78989,0
D,15,22,0,binomial,96754,4856873,79002,0
D,15,22,0,binomial,96800,4860109,79035,0
D,15,22,0,binomial,96846,4862172,79074,0
D,15,22,0,binomial,96892,4864817,79114,0
D,15,22,0,binomial,96938,4867555,79160,0
D,15,22,0,binomial,96984,4870200,79191,0
D,15,22,0,binomial,97031,4873176,79234,0
D,15,22,0,binomial,97077,4875230,79260,0
D,15,22,0,binomial,97123,4877872,79288,0
D,15,22,0,binomial,97169,4880519,79314,0
D,15,22,0,binomial,97215,4883092,79357,0
D,15,22,0,binomial,97261,4886179,79384,0
D,15,22,0,binomial,97307,4888501,79424,0
D,15,22,0,binomial,97353,4890755,79447,0
D,15,22,0,binomial,97400,4893563,79486,0
D,15,22,0,binomial,97446,4896630,79541,0
D,15,22,0,binomial,97492,4899638,79574,0
D,15,22,0,binomial,97538,4902382,79602,0
D,15,22,0,binomial,97584,4904545,79632,0
D,15,22,0,binomial,97630,4906859,79659,0
D,15,22,0,binomial,97676,4909264,79699,0
D,15,22,0,binomial,97722,4911869,79739,0
D,15,22,0,binomial,97768,4914214,79776,0
D,15,22,0,binomial,97815,4917196,79801,0
D,15,22,0,binomial,97861,4919933,79855,0
D,15,22,0,binomial,97907,4922359,79879,0
D,15,22,0,binomial,97953,4924882,79896,0
D,15,22,0,binomial,97999,4927004,79910,0
D,15,22,0,binomial,98045,4929661,79953,0
D,15,22,0,binomial,98091,4931704,79978,0
D,15,22,0,binomial,98137,4934371,80028,0
D,15,22,0,binomial,98184,4937228,80074,0
D,15,22,0,binomial,98230,4939222,80112,0
D,15,22,0,binomial,98276,4941377,80135,0
D,15,22,0,binomial,98322,4944184,80165,0
D,15,22,0,binomial,98368,4946867,80195,0
D,15,22,0,binomial,98414,4949042,80232,0
D,15,22,0,binomial,98460,4951254,80264,0
D,15,22,0,binomial,98506,4954419,80302,0
D,15,22,0,binomial,98552,4956444,80321,0
D,15,22,0,binomial,98599,4959127,80350,0
D,15,22,0,binomial,98645,4961702,80397,0
D,15,22,0,binomial,98691,4964938,80432,0
D,15,22,0,binomial,98737,4967512,80465,0
D,15,22,0,binomial,98783,4970828,80517,0
D,15,22,0,binomial,98829,4973594,80561,0
D,15,22,0,binomial,98875,4976378,80614,0
D,15,22,0,binomial,98921,4978505,80645,0
D,15,22,0,binomial,98968,4981009,80685,0
D,15,22,0,binomial,99014,4983332,80714,0
D,15,22,0,binomial,99060,4986580,80762,0
D,15,22,0,binomial,99106,4989157,80794,0
D,15,22,0,binomial,99152,4991469,80818,0
D,15,22,0,binomial,99198,4993933,80847,0
D,15,22,0,binomial,99244,4996716,80887,0
D,15,22,0,binomial,99290,4999069,80928,0
D,15,22,0,binomial,99336,5001202,80954,0
D,15,22,0,binomial,99383,5003848,80988,0
D,15,22,0,binomial,99429,5005922,81008,0
D,15,22,0,binomial,99475,5008147,81044,0
D,15,22,0,binomial,99521,5010890,81089,0
D,15,22,0,binomial,99567,5012773,81112,0
D,15,22,0,binomial,99613,5015039,81148,0
D,15,22,0,binomial,99659,5017885,81187,0
D,15,22,0,binomial,99705,5020179,81223,0
D,15,22,0,binomial,99752,5022554,81269,0
D,15,22,0,binomial,99798,5025141,81308,0
D,15,22,0,binomial,99844,5027254,81331,0
D,15,22,0,binomial,99890,5030620,81386,0
D,15,22,0,binomial,99936,5032837,81417,0
D,15,22,0,binomial,99982,5034761,81438,0
D,15,22,0,binomial,100028,5036664,81458,0
D,15,22,0,binomial,100074,5039088,81479,0
D,15,22,0,binomial,100120,5041272,81510,0
D,15,22,0,binomial,100167,5044126,81571,0
D,15,22,0,binomial,100213,5046720,81606,0
D,15,22,0,binomial,100259,5048906,81638,0
D,15,22,0,binomial,100305,5051652,81692,0
D,15,22,0,binomial,100351,5054307,81726,0
D,15,22,0,binomial,100397,5056298,81765,0
D,15,22,0,binomial,100443,5058484,81787,0
D,15,22,0,binomial,100489,5060850,81824,0
D,15,22,0,binomial,100536,5062885,81848,0
D,15,22,0,binomial,100582,5065169,81889,0
D,15,22,0,binomial,100628,5067823,81942,0
D,15,22,0,binomial,100674,5070378,81982,0
D,15,22,0,binomial,100720,5073053,82009,0
D,15,22,0,binomial,100766,5075730,82046,0
D,15,22,0,binomial,100812,5077845,82069,0
D,15,22,0,binomial,100858,5079831,82099,0
D,15,22,0,binomial,100904,5082297,82155,0
D,15,22,0,binomial,100951,5084445,82172,0
D,15,22,0,binomial,100997,5086960,82201,0
D,15,22,0,binomial,101043,5090126,82252,0
D,15,22,0,binomial,101089,5092501,82288,0
D,15,22,0,binomial,101135,5095067,82337,0
D,15,22,0,binomial,101181,5098002,82376,0
D,15,22,0,binomial,101227,5100175,82409,0
D,15,22,0,binomial,101273,5102363,82443,0
D,15,22,0,binomial,101319,5104576,82472,0
D,15,22,0,binomial,101366,5107428,82513,0
D,15,22,0,binomial,101412,5109812,82553,0
D,15,22,0,binomial,101458,5112779,82614,0
D,15,22,0,binomial,101504,5114872,82644,0
D,15,22,0,binomial,101550,5117106,82699,0
D,15,22,0,binomial,101596,5119459,82748,0
D,15,22,0,binomial,101642,5121716,82786,0
D,15,22,0,binomial,101688,5124504,82829,0
D,15,22,0,binomial,101735,5126899,82863,0
D,15,22,0,binomial,101781,5129522,82902,0
D,15,22,0,binomial,101827,5131876,82930,0
D,15,22,0,binomial,101873,5133950,82952,0
D,15,22,0,binomial,101919,5136425,82976,0
D,15,22,0,binomial,101965,5138671,83006,0
D,15,22,0,binomial,102011,5141215,83059,0
D,15,22,0,binomial,102057,5143747,83094,0
D,15,22,0,binomial,102103,5145772,83118,0
D,15,22,0,binomial,102150,5148287,83149,0
D,15,22,0,binomial,102196,5151191,83194,0
D,15,22,0,binomial,102242,5153697,83247,0
D,15,22,0,binomial,102288,5156133,83272,0
D,15,22,0,binomial,102334,5158578,83312,0
D,15,22,0,binomial,102380,5161594,83323,0
D,15,22,0,binomial,102426,5164468,83378,0
D,15,22,0,binomial,102472,5167315,83427,0
D,15,22,0,binomial,102519,5169741,83456,0
D,15,22,0,binomial,102565,5172124,83483,0
D,15,22,0,binomial,102611,5174547,83514,0
D,15,22,0,binomial,102657,5176720,83531,0
D,15,22,0,binomial,102703,5178983,83564,0
D,15,22,0,binomial,102749,5181026,83596,0
D,15,22,0,binomial,102795,5183081,83624,0
D,15,22,0,binomial,102841,5184855,83642,0
D,15,22,0,binomial,102887,5187287,83673,0
D,15,22,0,binomial,102934,5189951,83723,0
D,15,22,0,binomial,102980,5192565,83756,0
D,15,22,0,binomial,103026,5194961,83785,0
D,15,22,0,binomial,103072,5197838,83825,0
D,15,22,0,binomial,103118,5200504,83857,0
D,15,22,0,binomial,103164,5203471,83896,0
D,15,22,0,binomial,103210,5205381,83924,0
D,15,22,0,binomial,103256,5207546,83953,0
D,15,22,0,binomial,103303,5209982,84011,0
D,15,22,0,binomial,103349,5212568,84057,0
D,15,22,0,binomial,103395,5214664,84082,0
D,15,22,0,binomial,103441,5216918,84127,0
D,15,22,0,binomial,103487,5219473,84168,0
D,15,22,0,binomial,103533,5221878,84201,0
D,15,22,0,binomial,103579,5224113,84229,0
D,15,22,0,binomial,103625,5226468,84266,0
D,15,22,0,binomial,103671,5228800,84296,0
D,15,22,0,binomial,103718,5231533,84346,0
D,15,22,0,binomial,103764,5234089,84380,0
D,15,22,0,binomial,103810,5237045,84418,0
D,15,22,0,binomial,103856,5239031,84441,0
D,15,22,0,binomial,103902,5241283,84459,0
D,15,22,0,binomial,103948,5244120,84503,0
D,15,22,0,binomial,103994,5246284,84531,0
D,15,22,0,binomial,104040,5248699,84566,0
D,15,22,0,binomial,104087,5251064,84601,0
D,15,22,0,binomial,104133,5254223,84671,0
D,15,22,0,binomial,104179,5256227,84691,0
D,15,22,0,binomial,104225,5259030,84732,0
D,15,22,0,binomial,104271,5261155,84773,0
D,15,22,0,binomial,104317,5263488,84815,0
D,15,22,0,binomial,104363,5265672,84846,0
D,15,22,0,binomial,104409,5268084,84876,0
D,15,22,0,binomial,104455,5270107,84905,0
D,15,22,0,binomial,104502,5272860,84959,0
D,15,22,0,binomial,104548,5274764,84981,0
D,15,22,0,binomial,104594,5277569,85023,0
D,15,22,0,binomial,104640,5279605,85054,0
D,15,22,0,binomial,104686,5281811,85087,0
D,15,22,0,binomial,104732,5284916,85147,0
D,15,22,0,binomial,104778,5287642,85200,0
D,15,22,0,binomial,104824,5290038,85227,0
D,15,22,0,binomial,104871,5292924,85277,0
D,15,22,0,binomial,104917,5294737,85291,0
D,15,22,0,binomial,104963,5297274,85326,0
D,15,22,0,binomial,105009,5300000,85375,0
D,15,22,0,binomial,105055,5302915,85431,0
D,15,22,0,binomial,105101,5305239,85472,0
D,15,22,0,binomial,105147,5308023,85527,0
D,15,22,0,binomial,105193,5310188,85555,0
D,15,22,0,binomial,105239,5312444,85580,0
D,15,22,0,binomial,105286,5314748,85606,0
D,15,22,0,binomial,105332,5317242,85642,0
D,15,22,0,binomial,105378,5319346,85673,0
D,15,22,0,binomial,105424,5321500,85710,0
D,15,22,0,binomial,105470,5323827,85747,0
D,15,22,0,binomial,105516,5326854,85803,0
D,15,22,0,binomial,105562,5329320,85842,0
D,15,22,0,binomial,105608,5331904,85910,0
D,15,22,0,binomial,105655,5334857,85947,0
D,15,22,0,binomial,105701,5337113,85986,0
D,15,22,0,binomial,105747,5339608,86036,0
D,15,22,0,binomial,105793,5342260,86083,0
D,15,22,0,binomial,105839,5344654,86110,0
D,15,22,0,binomial,105885,5347371,86145,0
D,15,22,0,binomial,105931,5350214,86201,0
D,15,22,0,binomial,105977,5352831,86256,0
D,15,22,0,binomial,106023,5355205,86293,0
D,15,22,0,binomial,106070,5358013,86326,0
D,15,22,0,binomial,106116,5360075,86353,0
D,15,22,0,binomial,106162,5362372,86391,0
D,15,22,0,binomial,106208,5364781,86429,0
D,15,22,0,binomial,106254,5367525,86482,0
D,15,22,0,binomial,106300,5369809,86518,0
D,15,22,0,binomial,106346,5372630,86578,0
D,15,22,0,binomial,106392,5374705,86610,0
D,15,22,0,binomial,106439,5377271,86653,0
D,15,22,0,binomial,106485,5379506,86689,0
D,15,22,0,binomial,106531,5381919,86736,0
D,15,22,0,binomial,106577,5384564,86776,0
D,15,22,0,binomial,106623,5387089,86820,0
D,15,22,0,binomial,106669,5389975,86890,0
D,15,22,0,binomial,106715,5392352,86918,0
D,15,22,0,binomial,106761,5394737,86950,0
D,15,22,0,binomial,106807,5397052,86974,0
D,15,22,0,binomial,106854,5399565,87001,0
D,15,22,0,binomial,106900,5401960,87039,0
D,15,22,0,binomial,106946,5404806,87081,0
D,15,22,0,binomial,106992,5407169,87109,0
D,15,22,0,binomial,107038,5410005,87158,0
D,15,22,0,binomial,107084,5412730,87198,0
D,15,22,0,binomial,107130,5415654,87247,0
D,15,22,0,binomial,107176,5418209,87269,0
D,15,22,0,binomial,107223,5421357,87325,0
D,15,22,0,binomial,107269,5424273,87372,0
D,15,22,0,binomial,107315,5427206,87421,0
D,15,22,0,binomial,107361,5429800,87451,0
D,15,22,0,binomial,107407,5432576,87473,0
D,15,22,0,binomial,107453,5435079,87521,0
D,15,22,0,binomial,107499,5437262,87559,0
D,15,22,0,binomial,107545,5439667,87599,0
D,15,22,0,binomial,107591,5441991,87638,0
D,15,22,0,binomial,107638,5444292,87669,0
D,15,22,0,binomial,107684,5446746,87705,0
D,15,22,0,binomial,107730,5448920,87739,0
D,15,22,0,binomial,107776,5451255,87751,0
D,15,22,0,binomial,107822,5454272,87783,0
